"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","entrezgene_id"
"13149","203915_at",-0.314653327212977,4.27660552412505,-2.42493197010134,0.0156951004757938,0.0357183197686253,-4.13614244709069,4283
"13150","222786_at",0.434590083873787,6.86520170965641,2.42480781693035,0.0157003991548318,0.0357266139148588,-4.13643809009691,55501
"13151","205852_at",0.14779153128802,3.90990200761062,2.42479062850882,0.0157011328563798,0.0357266139148588,-4.13647901931554,8941
"13152","223982_s_at",-0.435622427793355,9.06271723527352,-2.4247415047556,0.015703229909979,0.0357286687824066,-4.13659599166443,50640
"13153","219354_at",0.26656767895098,5.82366550883388,2.42454572250936,0.0157115901529195,0.0357449725337158,-4.13706216089191,55295
"13154","213629_x_at",-0.384945925762108,7.56927456732019,-2.42440526686364,0.0157175902732776,0.0357559047694661,-4.13739657157786,4494
"13155","220397_at",-0.278185442673731,4.34343793246624,-2.42421325656408,0.0157257960270958,0.0357718525514872,-4.13785369813167,56890
"13156","207896_s_at",-0.162471148533289,4.73121861736293,-2.42364608334369,0.015750056828743,0.0358218267350586,-4.13920378391128,9940
"13157","210132_at",0.158115308948123,5.72505303721305,2.42361892876394,0.0157512191923991,0.0358218267350586,-4.13926841431042,1944
"13158","1552419_s_at",0.127255238202973,5.68002533900614,2.42361571783022,0.0157513566428252,0.0358218267350586,-4.13927605658156,254173
"13159","226358_at",-0.359317606313148,6.07476482457198,-2.42357394081133,0.0157531450879761,0.0358231714881524,-4.13937548822525,83464
"13160","243952_at",-0.210339675606425,3.67217439626314,-2.42321433520887,0.0157685469653284,0.0358554710783044,-4.14023130061618,387590
"13161","222636_at",-0.230340638625382,5.80631156395775,-2.42315978025522,0.0157708847098595,0.0358580620057621,-4.14036112316812,80306
"13162","205521_at",0.219068639075185,5.1452888325873,2.42312172965579,0.0157725154042582,0.0358590450506778,-4.14045166918815,9941
"13163","206437_at",-0.30108405816453,7.91517719873932,-2.42264012289243,0.0157931679805324,0.0359032711881374,-4.14159759117101,8698
"13164","225171_at",-0.558310277114091,6.6440448483182,-2.42226951906864,0.0158090766987544,0.0359367070140934,-4.14247924464415,93663
"13165","223333_s_at",0.1871459126301,5.10969759099759,2.42206877170416,0.0158176999795766,0.0359535779862399,-4.1429567606791,51129
"13166","224529_s_at",-0.131945296325123,4.6017302022176,-2.42193467865289,0.0158234623771501,0.0359639441116391,-4.14327570518279,84618
"13167","209581_at",-0.510363340993675,5.69224288250507,-2.42173018081664,0.0158322538547835,0.035981192705289,-4.14376207652575,11145
"13168","232295_at",0.283546007794405,3.36593670783028,2.42157521662915,0.0158389187228928,0.0359936060042409,-4.14413061190852,85476
"13169","1560007_at",-0.29474879773395,3.68442790024447,-2.42121024971242,0.0158546253981825,0.0360265631722388,-4.14499848436035,NA
"13170","215708_s_at",-0.349242317799197,4.69524706314828,-2.42113497288997,0.0158578667120633,0.0360311923683966,-4.14517747289044,5558
"13171","226644_at",0.230088371910679,5.63657502844417,2.42064378815168,0.0158790307918346,0.036076540689003,-4.14634524814276,NA
"13172","203866_at",0.192102022855911,5.11060802662431,2.42052642355597,0.0158840914635522,0.036085298584523,-4.14662424435326,54475
"13173","203976_s_at",-0.26012378529209,6.37064881104343,-2.42024280270702,0.0158963268524841,0.0361103533541134,-4.1472984063818,10036
"13174","229640_x_at",-0.285167302454941,7.25105444020848,-2.42015092938955,0.0159002920452651,0.0361157416103986,-4.14751677121481,116150
"13175","1564381_s_at",0.206202181850055,3.77518623078486,2.42013191794089,0.0159011126760126,0.0361157416103986,-4.14756195668575,100505876
"13176","222138_s_at",0.193279399801798,8.07261279160924,2.41974205811063,0.0159179492491673,0.0361512381095994,-4.14848847995857,64743
"13177","1554730_at",-0.207764092963013,4.02532282578408,-2.41970940849775,0.0159193599760252,0.036151698256248,-4.14856606695233,79772
"13178","224709_s_at",-0.283697984755019,10.7334714282686,-2.41940000134496,0.0159327343390494,0.0361793248111787,-4.1493012768031,56990
"13179","226890_at",0.219462295196968,3.6752286941697,2.41934542855133,0.0159350943182354,0.0361819381120628,-4.14943094256424,57539
"13180","237335_at",-0.131093830272131,4.35815835913406,-2.41895655046558,0.0159519201291856,0.0362173943813164,-4.15035484008481,22917
"13181","212578_x_at",0.0876428880967079,13.4306660971292,2.41883978990987,0.0159569751333294,0.0362261227440824,-4.15063221184562,6218
"13182","219921_s_at",-0.217347889748502,4.71439837746147,-2.41866508466722,0.0159645414201205,0.0362405505580099,-4.15104721034253,80005
"13183","218527_at",-0.364436097935576,5.63467767947131,-2.41848111854871,0.0159725122056366,0.0362558943519281,-4.15148417573685,54840
"13184","212696_s_at",-0.22847617831769,9.16518927856768,-2.41727597706986,0.0160248148063126,0.0363718566644492,-4.15434588592598,6047
"13185","211204_at",-0.115671748863512,4.26060784716233,-2.41721557079527,0.0160274403826123,0.0363750569593698,-4.15448928913435,NA
"13186","209568_s_at",-0.308214819953955,5.75884959435591,-2.41714835755353,0.0160303622716819,0.036378929214152,-4.15464884783195,23179
"13187","207507_s_at",-0.229638882746007,10.605805821599,-2.41682697031787,0.0160443400889148,0.0364051389670121,-4.15541173486841,518
"13188","232895_s_at",0.138693805722099,4.05152898280646,2.41682686288264,0.0160443447632989,0.0364051389670121,-4.15541198987432,NA
"13189","231135_at",-0.188604268906547,5.21032955914826,-2.41676713323006,0.0160469437183355,0.036408275367918,-4.15555376113578,151174
"13190","215027_at",0.130544602157701,4.75761191764511,2.41657497680703,0.0160553073423306,0.0364244895308492,-4.15600983066796,10411
"13191","240757_at",-0.262573283878315,5.29728041822682,-2.41650652252598,0.0160582877491117,0.0364284893188098,-4.15617229347078,NA
"13192","221281_at",0.141590971762609,4.63190905062041,2.41616407291242,0.0160732048693995,0.0364595650782225,-4.15698496307355,NA
"13193","224482_s_at",-0.280667717778829,4.71902795487426,-2.41601123434204,0.0160798664676486,0.0364719111784973,-4.15734762913286,84440
"13194","215019_x_at",0.183891841532124,4.09857527592703,2.41577536681785,0.0160901517313541,0.0364924738827528,-4.1579072682207,84436
"13195","235678_at",-0.3523623829969,6.15580344599179,-2.41552265240672,0.016101178059986,0.0365147140785921,-4.15850682054462,2760
"13196","202819_s_at",0.270519742873736,6.9046702621622,2.41526757501746,0.0161123142459225,0.0365372000223542,-4.15911191691554,6924
"13197","207876_s_at",0.167783019298124,5.17304848021996,2.41519292846897,0.0161155744544318,0.0365418238974326,-4.15928898219965,2318
"13198","225159_s_at",0.421259918195886,7.42114681295686,2.41486660714616,0.0161298334590409,0.0365713847877209,-4.16006296979322,2005
"13199","208842_s_at",0.210358730962803,9.26880496468358,2.41464553103879,0.0161394999674616,0.0365905293602789,-4.1605872728317,26003
"13200","239004_at",-0.174642777284464,6.04343320644476,-2.41446199576703,0.0161475288908897,0.0366036096204992,-4.16102250865661,8878
"13201","217822_at",0.218281195159449,9.44577027060175,2.41445772182912,0.0161477159002877,0.0366036096204992,-4.16103264349532,51729
"13202","212231_at",-0.330665863674186,6.52112180887932,-2.41432394295519,0.0161535704620168,0.0366141071432654,-4.16134986605446,23014
"13203","207061_at",-0.160857457953272,4.78706145071582,-2.41379875909267,0.0161765721721606,0.0366634663091519,-4.16259504028568,2081
"13204","224450_s_at",0.262089332327672,7.84571502582441,2.41370843768149,0.0161805309281676,0.0366696612764682,-4.16280915942647,83732
"13205","1569955_at",-0.215590895533134,2.72883761570799,-2.41353749302486,0.0161880257113146,0.0366838683366436,-4.16321438551252,NA
"13206","218989_x_at",-0.357620021081199,6.90830640762817,-2.41329737778052,0.0161985583328488,0.0367049568038898,-4.16378353394728,64924
"13207","1554383_a_at",-0.12867697919858,4.31548143349325,-2.41320147934183,0.0162027665926477,0.0367117125401976,-4.16401082789749,9697
"13208","208806_at",0.283829844122533,7.09096257194389,2.41304115381722,0.0162098042246546,0.0367248774696065,-4.16439080421902,1107
"13209","221603_at",0.141766438949614,4.84879969129891,2.41298032554417,0.0162124750411681,0.0367274191407364,-4.16453496261818,9409
"13210","1554428_s_at",-0.18266640108821,6.20653087979386,-2.41295688817531,0.0162135042206447,0.0367274191407364,-4.16459050646148,57555
"13211","229246_at",0.30427058634828,5.47740117877633,2.41293175000471,0.0162146081495879,0.0367274191407364,-4.16465008042293,NA
"13212","218894_s_at",-0.384540895833354,5.53364484469851,-2.41271986727109,0.0162239154969907,0.0367457195982401,-4.1651521889353,55110
"13213","225910_at",0.347344890736112,7.49852082406976,2.41228900548896,0.0162428564399452,0.0367858348678515,-4.16617308985959,9931
"13214","228155_at",0.595697706392949,4.87218152192647,2.41225130689433,0.0162445146199791,0.0367868060759993,-4.16626240594259,84293
"13215","214220_s_at",-0.293289947912525,5.74633772766749,-2.41212683822624,0.0162499904584819,0.0367964218297095,-4.16655728933856,7840
"13216","209790_s_at",0.409796633363031,6.87270516222993,2.41200020583692,0.0162555631570708,0.0368045731479601,-4.16685728366555,839
"13217","211241_at",-0.158746820476146,4.40553987844729,-2.41196182405584,0.0162572525528724,0.0368045731479601,-4.1669482077387,NA
"13218","214734_at",0.18958650562891,3.58440748730389,2.41196119963424,0.0162572800384219,0.0368045731479601,-4.16694968694328,23086
"13219","212810_s_at",-0.3354147723247,6.77103009723873,-2.41188698191267,0.0162605472173266,0.0368091848801937,-4.1671255001052,6509
"13220","202116_at",0.208914862063857,7.94899450626903,2.41133307627414,0.0162849492871153,0.0368616355875673,-4.16843747166548,5977
"13221","230364_at",-0.346972970701929,5.33586786629053,-2.4108357997063,0.0163068840831778,0.0369084940099095,-4.16961506231467,56994
"13222","227964_at",0.292575242883784,7.66542398017464,2.41069854084743,0.0163129431359618,0.0369194153986174,-4.16994006056436,83786
"13223","244667_at",-0.146987836255212,4.84107803232736,-2.4106412603165,0.0163154722718938,0.0369223468399115,-4.17007568270339,100996425
"13224","219513_s_at",-0.220274673434922,3.69855943247781,-2.41047445982458,0.0163228390663489,0.0369342131703026,-4.17047059549769,10045
"13225","201432_at",-0.331961988412507,12.4452838173773,-2.41046664294817,0.0163231843729866,0.0369342131703026,-4.17048910189098,847
"13226","219737_s_at",-0.618117939623833,4.55042487578394,-2.40997822903633,0.0163447725899525,0.0369802642508498,-4.17164530194522,5101
"13227","230542_at",0.282208971349639,3.92578514671151,2.40981956842155,0.0163517909074032,0.0369933462699882,-4.17202084285571,146434
"13228","205340_at",-0.293970859984153,5.52112921791683,-2.40937036168941,0.0163716758776397,0.0370340153468012,-4.17308395964637,9841
"13229","207018_s_at",0.346232323634479,3.27756241213703,2.40935756522946,0.0163722426488047,0.0370340153468012,-4.17311424160574,5874
"13230","215691_x_at",-0.203505346317044,9.70374249579517,-2.40927340458496,0.0163759706596023,0.03703694502827,-4.17331339818719,51668
"13231","228477_at",0.21575304096357,9.20889948010441,2.4092724438167,0.0163760132224649,0.03703694502827,-4.1733156716967,NA
"13232","1556058_s_at",0.237667622910059,4.95421364634782,2.40914876161331,0.0163814932650499,0.0370465390313901,-4.17360833912561,23013
"13233","212764_at",0.547213238988046,6.5566613101664,2.40882044568676,0.0163960479461693,0.0370766522134943,-4.1743851573583,6935
"13234","213321_at",0.174989361797789,5.6225140377538,2.4087818423821,0.0163977600305739,0.0370777218645076,-4.17447648867062,594
"13235","229592_at",0.157586035453955,5.4779344180337,2.40862651781809,0.0164046503796097,0.0370899875541649,-4.17484395564468,NA
"13236","228822_s_at",0.27104933513167,8.57114145910705,2.4086036840449,0.0164056635231562,0.0370899875541649,-4.17489797385529,10600
"13237","232561_at",0.113141184616425,4.56055108450135,2.40847747970643,0.016411264254385,0.0370998467589497,-4.17519652840674,51333
"13238","209346_s_at",-0.21249777867336,5.75658373056349,-2.40813393678583,0.0164265186357193,0.0371315261863774,-4.17600915143273,55361
"13239","217888_s_at",0.179595154658882,6.79642697100686,2.4076687422352,0.0164471946473443,0.0371754552932344,-4.17710935143349,55738
"13240","242608_x_at",0.305566819778646,8.29219311450189,2.40736479826644,0.0164607161094828,0.037203207617837,-4.17782807671814,145483
"13241","212600_s_at",0.161274035227283,10.4827056509071,2.40712016551562,0.0164716061261322,0.0372233765625035,-4.1784064866615,7385
"13242","222990_at",0.210062000515013,10.1125297025498,2.40708198863777,0.0164733061720639,0.0372233765625035,-4.1784967469437,29979
"13243","226095_s_at",0.281454528858601,7.15001901370503,2.40708051638675,0.0164733717356381,0.0372233765625035,-4.17850022770834,342371
"13244","226466_s_at",-0.192591473230494,6.69697990289593,-2.40702934312593,0.0164756507711057,0.0372257153182246,-4.17862121263146,92002
"13245","210313_at",-0.300444861579813,5.3310832668558,-2.40657904282081,0.0164957171798526,0.0372682401577886,-4.17968571417106,23547
"13246","227271_at",0.156051324486906,4.90624495081343,2.40644105431195,0.0165018705720634,0.0372793277214574,-4.18001187756948,NA
"13247","224863_at",-0.260111498928381,6.68835690267684,-2.40635951548068,0.016505507625593,0.0372840522736538,-4.18020460231065,2776
"13248","201991_s_at",0.259440719100953,10.3287428492772,2.4063383051059,0.0165064538337577,0.0372840522736538,-4.18025473399439,3799
"13249","215084_s_at",-0.203752979925051,6.16515429073603,-2.40611124176885,0.0165165862672933,0.0373041231385375,-4.18079138150795,115353
"13250","224708_at",-0.28204610135893,7.14963209026689,-2.4056607373782,0.0165367057198036,0.0373467458082569,-4.18185596937711,90231
"13251","1555279_at",-0.430530610662942,5.46560070064651,-2.40555450286173,0.0165414532814579,0.0373546485543994,-4.18210698406575,25852
"13252","218306_s_at",0.26376356665728,8.6218430160086,2.40538342215701,0.0165491013077022,0.0373690995722668,-4.18251119691415,8925
"13253","210682_at",-0.166620197865837,4.51841894611704,-2.40529893069139,0.0165528795804198,0.0373748108778753,-4.18271081479122,4025
"13254","202996_at",-0.230737815263383,7.98533765404306,-2.40515950562669,0.0165591160249729,0.0373855813847163,-4.18304020276164,57804
"13255","210662_at",-0.237009882165891,2.94522121222013,-2.40513642940132,0.0165601484178056,0.0373855813847163,-4.18309471792869,8942
"13256","221904_at",-0.264694641982034,6.38518168362191,-2.4048690899381,0.016572112886043,0.0374073747875717,-4.18372624225191,131408
"13257","223719_s_at",0.123753549238254,4.50800357063503,2.40486486378191,0.0165723020839072,0.0374073747875717,-4.18373622496631,83546
"13258","222360_at",0.243912794717311,3.67906867287273,2.4046538616307,0.0165817507132262,0.037425879343987,-4.18423461693791,51611
"13259","1561369_at",0.106239322985606,5.11999545400072,2.40442717283986,0.0165919070753208,0.0374459783786032,-4.18477001360587,114794
"13260","1560705_at",-0.250665395841259,4.17308992738612,-2.40431208508237,0.0165970654617421,0.0374547953904352,-4.18504181060123,NA
"13261","222236_s_at",0.15164424646469,5.37021155422693,2.40423907053568,0.0166003388033936,0.0374593573902985,-4.18521423882444,55616
"13262","1562939_at",0.124999759750172,4.37947647196584,2.40407053151137,0.0166078968094399,0.037473586497186,-4.18561223432605,55604
"13263","211419_s_at",-0.157116663007029,3.76001701748987,-2.40401641685921,0.0166103241833042,0.037476237718555,-4.18574001728805,1124
"13264","1567068_at",0.145509351919328,4.0147521552706,2.4039389553164,0.0166137993522674,0.0374812523987674,-4.18592292526003,NA
"13265","223536_at",0.125358048505423,4.9235462625015,2.40370673182855,0.0166242214688796,0.0375019376731814,-4.18647123424174,84249
"13266","203723_at",-0.356386343791264,6.62766847919762,-2.40315985019444,0.0166487881010305,0.0375545254888616,-4.18776228681564,3707
"13267","215566_x_at",-0.157028516593975,7.79089338552634,-2.40251525933966,0.0166777850173244,0.0376170979768158,-4.18928363897594,NA
"13268","219138_at",0.290927559463978,6.61579794906409,2.40200561650283,0.0167007427816029,0.0376660406238081,-4.19048620747112,NA
"13269","226344_at",0.532013037700248,5.82651024866101,2.40166140620374,0.0167162640899493,0.0376982053378283,-4.19129827565366,84460
"13270","203489_at",-0.243812913750747,7.90515849763794,-2.40148812613073,0.0167240825316665,0.0377129951527949,-4.19170703870752,10572
"13271","228953_at",0.441242443681668,8.48949367113313,2.40129494006903,0.0167328029339283,0.0377298165168315,-4.19216272555265,123720
"13272","226864_at",-0.309337313647023,3.70367651937947,-2.40124984438933,0.0167348391255382,0.0377315646468208,-4.19226909199399,5569
"13273","232478_at",0.28585580829645,4.50784356379288,2.40115046850188,0.0167393269854029,0.0377388398034504,-4.19250348139729,NA
"13274","208300_at",0.171014628848162,4.29324461597324,2.40107753954003,0.0167426211646005,0.0377434229116698,-4.19267548668218,5794
"13275","224960_at",-0.256837233336045,8.6557396249239,-2.40087826984085,0.0167516250285722,0.0377608758836153,-4.1931454446541,55681
"13276","202382_s_at",-0.474046752571133,7.13856194645598,-2.4003261687985,0.0167765936148949,0.0378143105854259,-4.19444732195948,10007
"13277","219237_s_at",0.33590116356894,7.4550694789095,2.40001278975704,0.0167907806560487,0.037843437550019,-4.19518615293223,79982
"13278","202253_s_at",-0.192410028714296,7.56217243315769,-2.39967335068766,0.0168061593854301,0.0378752457787025,-4.19598631761558,1785
"13279","242079_at",0.149730652773421,4.58641711251936,2.39960501170106,0.0168092570720076,0.0378793740961484,-4.19614740076249,6002
"13280","229902_at",0.188547090993279,3.39113454376125,2.39952473843905,0.0168128963606128,0.0378847221908868,-4.19633660870748,2324
"13281","205484_at",-0.248163730631658,4.37675888084293,-2.39944563062183,0.0168164834911845,0.0378899519607112,-4.19652306360467,27240
"13282","222520_s_at",0.22090241568498,3.61192640840944,2.39938631883178,0.0168191734163639,0.0378931595626618,-4.19666285589148,55081
"13283","235093_at",0.332924145307749,5.39060815239581,2.39926487193373,0.0168246824929964,0.0379027176782673,-4.19694908424549,5194
"13284","217147_s_at",-0.672761788457501,4.73097459628714,-2.39909750329869,0.0168322772764749,0.0379169726905477,-4.19734351867038,50852
"13285","223980_s_at",-0.445627991021436,7.05985302232486,-2.39900109511692,0.0168366534166893,0.0379239756748973,-4.19757070978856,3431
"13286","1554447_at",0.477571826787308,4.28260643594979,2.39884593948112,0.0168436983129747,0.0379366933076432,-4.19793632378084,554203
"13287","235174_s_at",0.363722289754791,7.51491186645173,2.39882090956918,0.016844835048077,0.0379366933076432,-4.19799530295266,NA
"13288","1559924_at",0.146685777029988,5.72971235475307,2.39865960210177,0.0168521624581196,0.037950339358577,-4.19837538501379,NA
"13289","1554148_a_at",-0.260058115513519,5.92920036031606,-2.39852167812773,0.0168584298962186,0.0379615965245275,-4.19870034975838,9197
"13290","216395_at",0.162727090302459,4.81897965215552,2.39832542009135,0.0168673516455894,0.0379788284907913,-4.19916272485151,NA
"13291","213191_at",0.319814426652105,6.36305086606927,2.39818313679169,0.0168738223417652,0.0379905394443594,-4.19949791482675,148022
"13292","212769_at",-0.514241319678763,7.17148924628884,-2.39810596340677,0.0168773329126613,0.0379955845680467,-4.19967971122119,7090
"13293","206235_at",-0.225097983701438,4.59174723471002,-2.39795456113952,0.0168842219794242,0.038006790642605,-4.20003635110711,3981
"13294","37028_at",0.492706679665531,9.49397936966631,2.39794074453919,0.0168848507820743,0.038006790642605,-4.20006889609683,23645
"13295","1555728_a_at",-0.618319148876602,4.80207041302673,-2.39754943949046,0.0169026678987412,0.0380440341633646,-4.2009905388659,51338
"13296","203952_at",0.170150214658117,7.16020391481083,2.39708673964945,0.0169237571619882,0.0380886363805156,-4.20208014889823,22926
"13297","214114_x_at",-0.194592958067393,8.20356245443776,-2.39637774509278,0.0169561171720661,0.0381585959432132,-4.20374935950877,10922
"13298","208506_at",-0.394441546695513,4.01355256045994,-2.39630454554082,0.0169594612550048,0.0381632515111117,-4.20392166834345,8968
"13299","243128_at",0.226192671782351,3.27408071682255,2.39618380259015,0.0169649786019395,0.0381727964271328,-4.2042058812322,7728
"13300","215061_at",-0.1458895618673,4.86101302446446,-2.39608908947456,0.0169693076219978,0.0381796662617039,-4.20442881356814,NA
"13301","224751_at",-0.253908934827029,9.66130485186774,-2.3958410301903,0.0169806501926877,0.0382023138385073,-4.20501264589296,647087
"13302","1559005_s_at",0.35312695168659,4.20147050614385,2.3957736503885,0.0169837323029659,0.0382055541177914,-4.20517122081254,54875
"13303","236601_at",0.162194365410662,3.97995919421689,2.39575372177168,0.0169846439790462,0.0382055541177914,-4.20521812096026,NA
"13304","202893_at",0.344726382838,4.50265267745042,2.39543849390223,0.0169990704663898,0.0382351311362182,-4.20595992985315,10497
"13305","232155_at",0.241227687062092,4.28655901026236,2.39515557188148,0.0170120276530496,0.0382613991349009,-4.20662563406248,57674
"13306","211088_s_at",-0.295114977678111,3.4243657721859,-2.39503780241646,0.0170174237897865,0.0382706590624961,-4.20690271830507,10733
"13307","242239_at",0.529990436303125,6.44557255671681,2.39492378270764,0.0170226495501951,0.0382795344660734,-4.207170967582,NA
"13308","1561082_at",0.118806189110836,4.71998678489065,2.39474125141829,0.0170310182799435,0.0382954757295634,-4.20760037518771,NA
"13309","209108_at",0.215510327742924,3.3827095727743,2.39384054416612,0.0170723671341584,0.038385567219367,-4.20971883521551,7105
"13310","1558002_at",0.543616503660187,5.5239963519852,2.39371575061533,0.017078103008091,0.0383955788440357,-4.21001228787194,NA
"13311","214403_x_at",-0.136046880945143,7.06241727115174,-2.39365122523541,0.017081069447162,0.038396605606378,-4.2101640137729,29993
"13312","224816_at",0.138272100799613,5.18799771039553,2.39364999563561,0.01708112598022,0.038396605606378,-4.21016690503273,NA
"13313","212279_at",0.42654482776662,6.78807723988189,2.39359590507832,0.0170836130536697,0.0383993117267341,-4.21029409120556,27346
"13314","214145_s_at",-0.147957868027159,5.46408656308389,-2.39352467927326,0.0170868884887489,0.0384037893298275,-4.21046156417578,6710
"13315","1558135_at",0.310095176952002,4.93276699439794,2.39295657965163,0.0171130332725654,0.0384596626097068,-4.21179716072545,NA
"13316","223150_s_at",0.18081191922187,7.498453052432,2.39283810584802,0.017118490047215,0.038469036961014,-4.21207565249405,25930
"13317","227451_s_at",0.347393753712984,5.93446240955122,2.39260131863032,0.0171294007987072,0.0384906652775036,-4.2126322187146,63933
"13318","1552271_at",0.152913396506436,5.11404315738898,2.39237184526187,0.0171399803802109,0.0385115462454896,-4.21317154254615,163154
"13319","233878_s_at",0.478174221598132,7.099411576139,2.39203907289285,0.017155332649611,0.0385431469484916,-4.21395355705082,22803
"13320","204334_at",-0.339871612078118,8.06334149877168,-2.39174204826463,0.0171690459377724,0.0385710608590016,-4.21465147481595,8609
"13321","223694_at",-0.289013824079064,5.11451609528224,-2.39121249995362,0.0171935185131643,0.038623140003598,-4.21589554301565,81786
"13322","203320_at",0.331841439202472,8.37924915939385,2.39112093816775,0.0171977530662096,0.0386297524961159,-4.21611062193737,10019
"13323","225658_at",-0.377282333466997,7.99951638758699,-2.39097504375016,0.0172045022933307,0.0386405360807784,-4.21645331178548,339745
"13324","213608_s_at",-0.298511147977249,7.15364373607422,-2.39096133839616,0.0172051364369834,0.0386405360807784,-4.21648550309812,402055
"13325","210421_s_at",0.149838152273896,3.99572245196152,2.39070188509756,0.0172171451641198,0.0386646042695025,-4.21709487640869,9187
"13326","211784_s_at",-0.337583429746701,10.3633310627186,-2.39015994873721,0.0172422523418542,0.038718081875855,-4.21836750457024,NA
"13327","219648_at",0.567420290861707,4.72224725150337,2.38999022293923,0.0172501221308214,0.0387328472006229,-4.218766013487,55686
"13328","223803_s_at",-0.289914207475189,6.4734603015249,-2.38993913654416,0.0172524915064804,0.0387340361939637,-4.21888595675437,54819
"13329","1570571_at",0.360666960901936,4.02154891218124,2.38990493953238,0.0172540777163028,0.0387340361939637,-4.21896624486134,NA
"13330","224807_at",0.26193624192346,7.60071086469019,2.3898950835624,0.0172545349039412,0.0387340361939637,-4.21898938460416,57655
"13331","229467_at",0.361934772933084,6.30160568210349,2.38935040622748,0.0172798173617466,0.0387878819843151,-4.22026802763682,5094
"13332","222402_at",0.311000137213343,4.987338893024,2.38893770456942,0.0172989955644678,0.0388280185471898,-4.22123666533621,51371
"13333","225760_at",0.353579855612478,7.23639159097993,2.38869078087665,0.0173104790354241,0.0388508793711866,-4.22181613331261,114803
"13334","34858_at",0.177696726918087,7.012717852225,2.38823050935752,0.0173319023979168,0.0388960437494572,-4.2228961191875,23510
"13335","222879_s_at",-0.180648845612059,4.87736646779719,-2.38807449687003,0.0173391692993084,0.0389094339791905,-4.22326214244639,5429
"13336","212492_s_at",0.408480363586202,7.12178307665038,2.38802725423762,0.0173413703413148,0.0389114551659797,-4.22337297450125,23030
"13337","224502_s_at",0.193739859635322,8.4174914961065,2.38743138135337,0.0173691532684803,0.0389707900209685,-4.22477071927829,57179
"13338","204711_at",0.179660588863841,6.52155368743142,2.38737790808331,0.0173716484052227,0.0389707900209685,-4.22489613540874,9851
"13339","219494_at",-0.348013565694879,4.32816951828163,-2.38736405532838,0.0173722948453543,0.0389707900209685,-4.22492862519333,25788
"13340","217891_at",0.312091347923267,6.69934346154555,2.38734845301496,0.0173730229541411,0.0389707900209685,-4.22496521811327,64755
"13341","206975_at",-0.177521838636328,4.42342952119751,-2.38672250601276,0.0174022560007951,0.0390334389152081,-4.22643309189064,4049
"13342","218473_s_at",-0.249307814738961,8.63449128420453,-2.38662356357441,0.0174068807801242,0.0390408859589595,-4.22666508198113,79709
"13343","206306_at",-0.340342256871079,3.22122966722666,-2.38632777644563,0.0174207129459562,0.0390689810533458,-4.22735855739173,6263
"13344","220975_s_at",0.113808459594974,5.45909188416489,2.38596666731579,0.0174376129321429,0.0391039515423745,-4.22820506713235,114897
"13345","225478_at",-0.401001453075477,7.87576082490809,-2.38581332819286,0.0174447935978205,0.039117122789148,-4.22856448594036,9258
"13346","211576_s_at",-0.306985884142533,7.55942973314567,-2.38560448186733,0.0174545777752679,0.0391354075423412,-4.22905397445946,6573
"13347","213569_at",0.127956690625049,4.6704754406579,2.38558344533971,0.0174555635766484,0.0391354075423412,-4.22910327700201,100506603
"13348","243101_x_at",0.116250609984473,4.34045512570626,2.38552129288516,0.0174584764145173,0.0391390057108193,-4.22924893896574,343702
"13349","205567_at",-0.114399555989805,5.16381314039086,-2.3854928709053,0.0174598085819149,0.0391390600048859,-4.22931554815712,8534
"13350","205512_s_at",-0.295986017189198,6.92685653804591,-2.38534373339545,0.0174668002759067,0.0391498756071246,-4.22966505119593,9131
"13351","221248_s_at",-0.172133024253079,4.45853132323271,-2.38533414211286,0.0174672500077102,0.0391498756071246,-4.22968752759123,54904
"13352","203742_s_at",0.338781061207371,6.67669995627339,2.38483592599304,0.0174906251938228,0.0391993310590139,-4.23085493556916,NA
"13353","49329_at",-0.193268452070635,6.33927282477954,-2.38470841489187,0.0174966121498908,0.0392098121750417,-4.23115367827289,84861
"13354","201909_at",1.74791084911633,9.11465125512383,2.38458870762277,0.017502234337433,0.0392194743382765,-4.231434123386,6192
"13355","212135_s_at",0.386891127231523,7.73786762461928,2.38420433667806,0.0175202974983426,0.0392570110326022,-4.2323345184989,493
"13356","220237_at",-0.206277782229842,4.06805410471875,-2.38404627749492,0.0175277301013135,0.0392707244348388,-4.23270473359483,64422
"13357","220042_x_at",0.154062887954502,6.78176515088793,2.38396684161875,0.0175314665550027,0.0392761552138879,-4.23289078372605,59269
"13358","235383_at",-0.228537761138303,5.70781947485608,-2.38371045709699,0.0175435309852245,0.0393002411440228,-4.23349123152298,4648
"13359","208654_s_at",0.32499684419304,9.80011693657089,2.38363911399304,0.0175468894047351,0.039304822108488,-4.23365830454678,8763
"13360","1563867_at",0.133886456216205,4.81061753429274,2.38228048928623,0.0176109535777927,0.0394453723699003,-4.23683903417369,283194
"13361","1555819_s_at",-0.185949728257574,4.58443782778135,-2.38223720491018,0.0176129979725594,0.0394469988272484,-4.23694033984925,201191
"13362","218159_at",-0.188622695448412,8.04279747459023,-2.38220155096122,0.017614682126021,0.0394478182861138,-4.23702378540954,65992
"13363","227376_at",0.164464565180475,3.59401852981462,2.38209294069565,0.0176198133240685,0.0394563566496614,-4.23727797259045,2737
